user,date,fiber_score,probiotic_score,diversity_score,recommendation
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.0,9.5,5.6,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.2,4.4,3.0,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.1,7.6,5.5,Improve diversity
Guest,2025-07-19 00:00:00.000000,4.5,5.2,2.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,3.2,5.8,7.7,Maintain diet
Guest,2025-07-19 00:00:00.000000,4.9,6.4,6.3,Maintain diet
Guest,2025-07-19 00:00:00.000000,2.6,2.1,8.4,Increase fiber
Guest,2025-07-19 00:00:00.000000,7.2,5.1,3.1,Maintain diet
Guest,2025-07-19 00:00:00.000000,9.3,9.5,9.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,2.8,5.0,2.5,Add probiotics
Guest,2025-07-19 00:00:00.000000,6.5,7.2,8.1,Include more legumes and fermented foods
Guest,2025-07-19 00:00:00.000000,4.0,3.5,5.2,Increase fiber intake and try kefir or yogurt
Guest,2025-07-19 00:00:00.000000,7.8,6.9,9.0,Excellent! Maintain your diverse plant-based diet
Guest,2025-07-19 00:00:00.000000,5.9,7.9,8.6,Increase fiber
Guest,2025-07-19 00:00:00.000000,8.9,6.7,3.3,Increase fiber
Guest,2025-07-19 00:00:00.000000,4.4,9.7,6.9,Improve diversity
Guest,2025-07-19 00:00:00.000000,9.9,9.4,7.1,Improve diversity
Guest,2025-07-19 00:00:00.000000,8.6,6.5,3.6,Improve diversity
